,,,-465.999968583E-6,-1.5999999,,,,,-465.999968583E-6,79.999998212E-3,,,,,-465.999968583E-6,-79.999998212E-3,,,,,-465.999968583E-6,79.999998212E-3,
,,,-465.599965537E-6,-1.5200000,,,,,-465.599965537E-6,79.999998212E-3,,,,,-465.599965537E-6,-79.999998212E-3,,,,,-465.599965537E-6,0.0,
,,,-465.199962491E-6,-1.6799999,,,,,-465.199962491E-6,0.0,,,,,-465.199962491E-6,0.0,,,,,-465.199962491E-6,0.0,
,,,-464.799988549E-6,-1.5200000,,,,,-464.799988549E-6,0.0,,,,,-464.799988549E-6,0.0,,,,,-464.799988549E-6,0.0,
,,,-464.399985503E-6,-1.6799999,,,,,-464.399985503E-6,0.0,,,,,-464.399985503E-6,0.0,,,,,-464.399985503E-6,79.999998212E-3,
,,,-463.999982458E-6,-1.5200000,,,,,-463.999982458E-6,-79.999998212E-3,,,,,-463.999982458E-6,-79.999998212E-3,,,,,-463.999982458E-6,0.0,
,,,-463.599979412E-6,-1.5200000,,,,,-463.599979412E-6,0.0,,,,,-463.599979412E-6,-79.999998212E-3,,,,,-463.599979412E-6,79.999998212E-3,
,,,-463.199976366E-6,-1.5200000,,,,,-463.199976366E-6,0.0,,,,,-463.199976366E-6,0.0,,,,,-463.199976366E-6,0.0,
,,,-462.799973320E-6,-1.6799999,,,,,-462.799973320E-6,79.999998212E-3,,,,,-462.799973320E-6,0.0,,,,,-462.799973320E-6,0.0,
,,,-462.399970274E-6,-1.5999999,,,,,-462.399970274E-6,0.0,,,,,-462.399970274E-6,0.0,,,,,-462.399970274E-6,0.0,
,,,-461.999967229E-6,-1.5999999,,,,,-461.999967229E-6,79.999998212E-3,,,,,-461.999967229E-6,-79.999998212E-3,,,,,-461.999967229E-6,79.999998212E-3,
,,,-461.599964183E-6,-1.5999999,,,,,-461.599964183E-6,159.99999642E-3,,,,,-461.599964183E-6,0.0,,,,,-461.599964183E-6,79.999998212E-3,
,,,-461.199961137E-6,-1.5999999,,,,,-461.199961137E-6,0.0,,,,,-461.199961137E-6,-79.999998212E-3,,,,,-461.199961137E-6,79.999998212E-3,
,,,-460.799987195E-6,-1.5999999,,,,,-460.799987195E-6,0.0,,,,,-460.799987195E-6,-79.999998212E-3,,,,,-460.799987195E-6,79.999998212E-3,
,,,-460.399984149E-6,-1.5999999,,,,,-460.399984149E-6,0.0,,,,,-460.399984149E-6,0.0,,,,,-460.399984149E-6,0.0,
,,,-459.999981103E-6,-1.5999999,,,,,-459.999981103E-6,79.999998212E-3,,,,,-459.999981103E-6,-79.999998212E-3,,,,,-459.999981103E-6,79.999998212E-3,
,,,-459.599978058E-6,-1.5999999,,,,,-459.599978058E-6,-79.999998212E-3,,,,,-459.599978058E-6,0.0,,,,,-459.599978058E-6,0.0,
,,,-459.199975012E-6,-1.5200000,,,,,-459.199975012E-6,0.0,,,,,-459.199975012E-6,0.0,,,,,-459.199975012E-6,0.0,
,,,-458.799971966E-6,-1.5999999,,,,,-458.799971966E-6,0.0,,,,,-458.799971966E-6,0.0,,,,,-458.799971966E-6,79.999998212E-3,
,,,-458.399968920E-6,-1.5999999,,,,,-458.399968920E-6,-79.999998212E-3,,,,,-458.399968920E-6,79.999998212E-3,,,,,-458.399968920E-6,0.0,
,,,-457.999965874E-6,-1.6799999,,,,,-457.999965874E-6,0.0,,,,,-457.999965874E-6,0.0,,,,,-457.999965874E-6,79.999998212E-3,
,,,-457.599962829E-6,-1.6799999,,,,,-457.599962829E-6,0.0,,,,,-457.599962829E-6,0.0,,,,,-457.599962829E-6,0.0,
,,,-457.199988887E-6,-1.5200000,,,,,-457.199988887E-6,0.0,,,,,-457.199988887E-6,0.0,,,,,-457.199988887E-6,79.999998212E-3,
,,,-456.799985841E-6,-1.5200000,,,,,-456.799985841E-6,-79.999998212E-3,,,,,-456.799985841E-6,-79.999998212E-3,,,,,-456.799985841E-6,0.0,
,,,-456.399982795E-6,-1.5999999,,,,,-456.399982795E-6,0.0,,,,,-456.399982795E-6,79.999998212E-3,,,,,-456.399982795E-6,0.0,
,,,-455.999979749E-6,-1.5999999,,,,,-455.999979749E-6,159.99999642E-3,,,,,-455.999979749E-6,0.0,,,,,-455.999979749E-6,0.0,
,,,-455.599976704E-6,-1.5999999,,,,,-455.599976704E-6,79.999998212E-3,,,,,-455.599976704E-6,-79.999998212E-3,,,,,-455.599976704E-6,0.0,
,,,-455.199973658E-6,-1.5999999,,,,,-455.199973658E-6,79.999998212E-3,,,,,-455.199973658E-6,0.0,,,,,-455.199973658E-6,79.999998212E-3,
,,,-454.799970612E-6,-1.6799999,,,,,-454.799970612E-6,79.999998212E-3,,,,,-454.799970612E-6,0.0,,,,,-454.799970612E-6,79.999998212E-3,
,,,-454.399967566E-6,-1.5200000,,,,,-454.399967566E-6,0.0,,,,,-454.399967566E-6,0.0,,,,,-454.399967566E-6,0.0,
,,,-453.999964520E-6,-1.5200000,,,,,-453.999964520E-6,159.99999642E-3,,,,,-453.999964520E-6,-79.999998212E-3,,,,,-453.999964520E-6,-79.999998212E-3,
,,,-453.599961475E-6,-1.5200000,,,,,-453.599961475E-6,0.0,,,,,-453.599961475E-6,-79.999998212E-3,,,,,-453.599961475E-6,0.0,
,,,-453.199987533E-6,-1.5200000,,,,,-453.199987533E-6,79.999998212E-3,,,,,-453.199987533E-6,-79.999998212E-3,,,,,-453.199987533E-6,0.0,
,,,-452.799984487E-6,-1.5200000,,,,,-452.799984487E-6,79.999998212E-3,,,,,-452.799984487E-6,0.0,,,,,-452.799984487E-6,79.999998212E-3,
,,,-452.399981441E-6,-1.5200000,,,,,-452.399981441E-6,79.999998212E-3,,,,,-452.399981441E-6,0.0,,,,,-452.399981441E-6,-79.999998212E-3,
,,,-451.999978395E-6,-1.5200000,,,,,-451.999978395E-6,0.0,,,,,-451.999978395E-6,0.0,,,,,-451.999978395E-6,-79.999998212E-3,
,,,-451.599975349E-6,-1.5200000,,,,,-451.599975349E-6,0.0,,,,,-451.599975349E-6,-79.999998212E-3,,,,,-451.599975349E-6,79.999998212E-3,
,,,-451.199972304E-6,-1.5999999,,,,,-451.199972304E-6,79.999998212E-3,,,,,-451.199972304E-6,-79.999998212E-3,,,,,-451.199972304E-6,0.0,
,,,-450.799969258E-6,-1.4399999,,,,,-450.799969258E-6,79.999998212E-3,,,,,-450.799969258E-6,-79.999998212E-3,,,,,-450.799969258E-6,79.999998212E-3,
,,,-450.399966212E-6,-1.5200000,,,,,-450.399966212E-6,-79.999998212E-3,,,,,-450.399966212E-6,-79.999998212E-3,,,,,-450.399966212E-6,0.0,
,,,-449.999963166E-6,-1.4399999,,,,,-449.999963166E-6,0.0,,,,,-449.999963166E-6,0.0,,,,,-449.999963166E-6,0.0,
